CustomerId,Amount,InterestRate
751,406926.67,2.1
752,406927.67,3.1
753,406928.67,4.1
754,406929.67,5.1
755,406930.67,2.1
756,406931.67,3.1
757,406932.67,4.1
758,406933.67,5.1
759,406934.67,2.1
760,406935.67,3.1
761,406936.67,4.1
762,406937.67,5.1
763,406938.67,2.1
764,406939.67,3.1
765,406940.67,4.1
766,406941.67,5.1
767,406942.67,2.1
768,406943.67,3.1
769,406944.67,4.1
770,406945.67,5.1
771,406946.67,2.1
772,406947.67,3.1
773,406948.67,4.1
774,406949.67,5.1
775,406950.67,2.1
776,406951.67,3.1
777,406952.67,4.1
778,406953.67,5.1
779,406954.67,2.1
780,406955.67,3.1
781,406956.67,4.1
782,406957.67,5.1
783,406958.67,2.1
784,406959.67,3.1
785,406960.67,4.1
786,406961.67,5.1
787,406962.67,2.1
788,406963.67,3.1
789,406964.67,4.1
790,406965.67,5.1
791,406966.67,2.1
792,406967.67,3.1
793,406968.67,4.1
794,406969.67,5.1
795,406970.67,2.1
796,406971.67,3.1
797,406972.67,4.1
798,406973.67,5.1
799,406974.67,2.1
800,406975.67,3.1
801,406976.67,4.1
802,406977.67,5.1
803,406978.67,2.1
804,406979.67,3.1
805,406980.67,4.1
806,406981.67,5.1
807,406982.67,2.1
808,406983.67,3.1
809,406984.67,4.1
810,406985.67,5.1
811,406986.67,2.1
812,406987.67,3.1
813,406988.67,4.1
814,406989.67,5.1
815,406990.67,2.1
816,406991.67,3.1
817,406992.67,4.1
818,406993.67,5.1
819,406994.67,2.1
820,406995.67,3.1
821,406996.67,4.1
822,406997.67,5.1
823,406998.67,2.1
824,406999.67,3.1
825,407000.67,4.1
826,407001.67,5.1
827,407002.67,2.1
828,407003.67,3.1
829,407004.67,4.1
830,407005.67,5.1
831,407006.67,2.1
832,407007.67,3.1
833,407008.67,4.1
834,407009.67,5.1
835,407010.67,2.1
836,407011.67,3.1
837,407012.67,4.1
838,407013.67,5.1
839,407014.67,2.1
840,407015.67,3.1
841,407016.67,4.1
842,407017.67,5.1
843,407018.67,2.1
844,407019.67,3.1
845,407020.67,4.1
846,407021.67,5.1
847,407022.67,2.1
848,407023.67,3.1
849,407024.67,4.1
850,407025.67,5.1
851,407026.67,2.1
852,407027.67,3.1
853,407028.67,4.1
854,407029.67,5.1
855,407030.67,2.1
856,407031.67,3.1
857,407032.67,4.1
858,407033.67,5.1
859,407034.67,2.1
860,407035.67,3.1
861,407036.67,4.1
862,407037.67,5.1
863,407038.67,2.1
864,407039.67,3.1
865,407040.67,4.1
866,407041.67,5.1
867,407042.67,2.1
868,407043.67,3.1
869,407044.67,4.1
870,407045.67,5.1
871,407046.67,2.1
872,407047.67,3.1
873,407048.67,4.1
874,407049.67,5.1
875,407050.67,2.1
876,407051.67,3.1
877,407052.67,4.1
878,407053.67,5.1
879,407054.67,2.1
880,407055.67,3.1
881,407056.67,4.1
882,407057.67,5.1
883,407058.67,2.1
884,407059.67,3.1
885,407060.67,4.1
886,407061.67,5.1
887,407062.67,2.1
888,407063.67,3.1
889,407064.67,4.1
890,407065.67,5.1
891,407066.67,2.1
892,407067.67,3.1
893,407068.67,4.1
894,407069.67,5.1
895,407070.67,2.1
896,407071.67,3.1
897,407072.67,4.1
898,407073.67,5.1
899,407074.67,2.1
900,407075.67,3.1
901,407076.67,4.1
902,407077.67,5.1
903,407078.67,2.1
904,407079.67,3.1
905,407080.67,4.1
906,407081.67,5.1
907,407082.67,2.1
908,407083.67,3.1
909,407084.67,4.1
910,407085.67,5.1
911,407086.67,2.1
912,407087.67,3.1
913,407088.67,4.1
914,407089.67,5.1
915,407090.67,2.1
916,407091.67,3.1
917,407092.67,4.1
918,407093.67,5.1
919,407094.67,2.1
920,407095.67,3.1
921,407096.67,4.1
922,407097.67,5.1
923,407098.67,2.1
924,407099.67,3.1
925,407100.67,4.1
926,407101.67,5.1
927,407102.67,2.1
928,407103.67,3.1
929,407104.67,4.1
930,407105.67,5.1
931,407106.67,2.1
932,407107.67,3.1
933,407108.67,4.1
934,407109.67,5.1
935,407110.67,2.1
936,407111.67,3.1
937,407112.67,4.1
938,407113.67,5.1
939,407114.67,2.1
940,407115.67,3.1
941,407116.67,4.1
942,407117.67,5.1
943,407118.67,2.1
944,407119.67,3.1
945,407120.67,4.1
946,407121.67,5.1
947,407122.67,2.1
948,407123.67,3.1
949,407124.67,4.1
950,407125.67,5.1
951,407126.67,2.1
952,407127.67,3.1
953,407128.67,4.1
954,407129.67,5.1
955,407130.67,2.1
956,407131.67,3.1
957,407132.67,4.1
958,407133.67,5.1
959,407134.67,2.1
960,407135.67,3.1
961,407136.67,4.1
962,407137.67,5.1
963,407138.67,2.1
964,407139.67,3.1
965,407140.67,4.1
966,407141.67,5.1
967,407142.67,2.1
968,407143.67,3.1
969,407144.67,4.1
970,407145.67,5.1
971,407146.67,2.1
972,407147.67,3.1
973,407148.67,4.1
974,407149.67,5.1
975,407150.67,2.1
976,407151.67,3.1
977,407152.67,4.1
978,407153.67,5.1
979,407154.67,2.1
980,407155.67,3.1
981,407156.67,4.1
982,407157.67,5.1
983,407158.67,2.1
984,407159.67,3.1
985,407160.67,4.1
986,407161.67,5.1
987,407162.67,2.1
988,407163.67,3.1
989,407164.67,4.1
990,407165.67,5.1
991,407166.67,2.1
992,407167.67,3.1
993,407168.67,4.1
994,407169.67,5.1
995,407170.67,2.1
996,407171.67,3.1
997,407172.67,4.1
998,407173.67,5.1
999,407174.67,2.1
1000,407175.67,3.1
1001,407176.67,4.1
1002,407177.67,5.1
1003,407178.67,2.1
1004,407179.67,3.1
1005,407180.67,4.1
1006,407181.67,5.1
1007,407182.67,2.1
1008,407183.67,3.1
1009,407184.67,4.1
1010,407185.67,5.1
1011,407186.67,2.1
1012,407187.67,3.1
1013,407188.67,4.1
1014,407189.67,5.1
1015,407190.67,2.1
1016,407191.67,3.1
1017,407192.67,4.1
1018,407193.67,5.1
1019,407194.67,2.1
1020,407195.67,3.1
1021,407196.67,4.1
1022,407197.67,5.1
1023,407198.67,2.1
1024,407199.67,3.1
1025,407200.67,4.1
1026,407201.67,5.1
1027,407202.67,2.1
1028,407203.67,3.1
1029,407204.67,4.1
1030,407205.67,5.1
1031,407206.67,2.1
1032,407207.67,3.1
1033,407208.67,4.1
1034,407209.67,5.1
1035,407210.67,2.1
1036,407211.67,3.1
1037,407212.67,4.1
1038,407213.67,5.1
1039,407214.67,2.1
1040,407215.67,3.1
1041,407216.67,4.1
1042,407217.67,5.1
1043,407218.67,2.1
1044,407219.67,3.1
1045,407220.67,4.1
1046,407221.67,5.1
1047,407222.67,2.1
1048,407223.67,3.1
1049,407224.67,4.1
1050,407225.67,5.1
1051,407226.67,2.1
1052,407227.67,3.1
1053,407228.67,4.1
1054,407229.67,5.1
1055,407230.67,2.1
1056,407231.67,3.1
1057,407232.67,4.1
1058,407233.67,5.1
1059,407234.67,2.1
1060,407235.67,3.1
1061,407236.67,4.1
1062,407237.67,5.1
1063,407238.67,2.1
1064,407239.67,3.1
1065,407240.67,4.1
1066,407241.67,5.1
1067,407242.67,2.1
1068,407243.67,3.1
1069,407244.67,4.1
1070,407245.67,5.1
1071,407246.67,2.1
1072,407247.67,3.1
1073,407248.67,4.1
1074,407249.67,5.1
1075,407250.67,2.1
1076,407251.67,3.1
1077,407252.67,4.1
1078,407253.67,5.1
1079,407254.67,2.1
1080,407255.67,3.1
1081,407256.67,4.1
1082,407257.67,5.1
1083,407258.67,2.1
1084,407259.67,3.1
1085,407260.67,4.1
1086,407261.67,5.1
1087,407262.67,2.1
1088,407263.67,3.1
1089,407264.67,4.1
1090,407265.67,5.1
1091,407266.67,2.1
1092,407267.67,3.1
1093,407268.67,4.1
1094,407269.67,5.1
1095,407270.67,2.1
1096,407271.67,3.1
1097,407272.67,4.1
1098,407273.67,5.1
1099,407274.67,2.1
1100,407275.67,3.1
1101,407276.67,4.1
1102,407277.67,5.1
1103,407278.67,2.1
1104,407279.67,3.1
1105,407280.67,4.1
1106,407281.67,5.1
1107,407282.67,2.1
1108,407283.67,3.1
1109,407284.67,4.1
1110,407285.67,5.1
1111,407286.67,2.1
1112,407287.67,3.1
1113,407288.67,4.1
1114,407289.67,5.1
1115,407290.67,2.1
1116,407291.67,3.1
1117,407292.67,4.1
1118,407293.67,5.1
1119,407294.67,2.1
1120,407295.67,3.1
1121,407296.67,4.1
1122,407297.67,5.1
1123,407298.67,2.1
1124,407299.67,3.1
1125,407300.67,4.1
1126,407301.67,5.1
1127,407302.67,2.1
1128,407303.67,3.1
1129,407304.67,4.1
1130,407305.67,5.1
1131,407306.67,2.1
1132,407307.67,3.1
1133,407308.67,4.1
1134,407309.67,5.1
1135,407310.67,2.1
1136,407311.67,3.1
1137,407312.67,4.1
1138,407313.67,5.1
1139,407314.67,2.1
1140,407315.67,3.1
1141,407316.67,4.1
1142,407317.67,5.1
1143,407318.67,2.1
1144,407319.67,3.1
1145,407320.67,4.1
1146,407321.67,5.1
1147,407322.67,2.1
1148,407323.67,3.1
1149,407324.67,4.1
1150,407325.67,5.1
1151,407326.67,2.1
1152,407327.67,3.1
1153,407328.67,4.1
1154,407329.67,5.1
1155,407330.67,2.1
1156,407331.67,3.1
1157,407332.67,4.1
1158,407333.67,5.1
1159,407334.67,2.1
1160,407335.67,3.1
1161,407336.67,4.1
1162,407337.67,5.1
1163,407338.67,2.1
1164,407339.67,3.1
1165,407340.67,4.1
1166,407341.67,5.1
1167,407342.67,2.1
1168,407343.67,3.1
1169,407344.67,4.1
1170,407345.67,5.1
1171,407346.67,2.1
1172,407347.67,3.1
1173,407348.67,4.1
1174,407349.67,5.1
1175,407350.67,2.1
1176,407351.67,3.1
1177,407352.67,4.1
1178,407353.67,5.1
1179,407354.67,2.1
1180,407355.67,3.1
1181,407356.67,4.1
1182,407357.67,5.1
1183,407358.67,2.1
1184,407359.67,3.1
1185,407360.67,4.1
1186,407361.67,5.1
1187,407362.67,2.1
1188,407363.67,3.1
1189,407364.67,4.1
1190,407365.67,5.1
1191,407366.67,2.1
1192,407367.67,3.1
1193,407368.67,4.1
1194,407369.67,5.1
1195,407370.67,2.1
1196,407371.67,3.1
1197,407372.67,4.1
1198,407373.67,5.1
1199,407374.67,2.1
1200,407375.67,3.1
1201,407376.67,4.1
1202,407377.67,5.1
1203,407378.67,2.1
1204,407379.67,3.1
1205,407380.67,4.1
1206,407381.67,5.1
1207,407382.67,2.1
1208,407383.67,3.1
1209,407384.67,4.1
1210,407385.67,5.1
1211,407386.67,2.1
1212,407387.67,3.1
1213,407388.67,4.1
1214,407389.67,5.1
1215,407390.67,2.1
1216,407391.67,3.1
1217,407392.67,4.1
1218,407393.67,5.1
1219,407394.67,2.1
1220,407395.67,3.1
1221,407396.67,4.1
1222,407397.67,5.1
1223,407398.67,2.1
1224,407399.67,3.1
1225,407400.67,4.1
1226,407401.67,5.1
1227,407402.67,2.1
1228,407403.67,3.1
1229,407404.67,4.1
1230,407405.67,5.1
1231,407406.67,2.1
1232,407407.67,3.1
1233,407408.67,4.1
1234,407409.67,5.1
1235,407410.67,2.1
1236,407411.67,3.1
1237,407412.67,4.1
1238,407413.67,5.1
1239,407414.67,2.1
1240,407415.67,3.1
1241,407416.67,4.1
1242,407417.67,5.1
1243,407418.67,2.1
1244,407419.67,3.1
1245,407420.67,4.1
1246,407421.67,5.1
1247,407422.67,2.1
1248,407423.67,3.1
1249,407424.67,4.1
1250,407425.67,5.1
1251,407426.67,2.1
1252,407427.67,3.1
1253,407428.67,4.1
1254,407429.67,5.1
1255,407430.67,2.1
1256,407431.67,3.1
1257,407432.67,4.1
1258,407433.67,5.1
1259,407434.67,2.1
1260,407435.67,3.1
1261,407436.67,4.1
1262,407437.67,5.1
1263,407438.67,2.1
1264,407439.67,3.1
1265,407440.67,4.1
1266,407441.67,5.1
1267,407442.67,2.1
1268,407443.67,3.1
1269,407444.67,4.1
1270,407445.67,5.1
1271,407446.67,2.1
1272,407447.67,3.1
1273,407448.67,4.1
1274,407449.67,5.1
1275,407450.67,2.1
1276,407451.67,3.1
1277,407452.67,4.1
1278,407453.67,5.1
1279,407454.67,2.1
1280,407455.67,3.1
1281,407456.67,4.1
1282,407457.67,5.1
1283,407458.67,2.1
1284,407459.67,3.1
1285,407460.67,4.1
1286,407461.67,5.1
1287,407462.67,2.1
1288,407463.67,3.1
1289,407464.67,4.1
1290,407465.67,5.1
1291,407466.67,2.1
1292,407467.67,3.1
1293,407468.67,4.1
1294,407469.67,5.1
1295,407470.67,2.1
1296,407471.67,3.1
1297,407472.67,4.1
1298,407473.67,5.1
1299,407474.67,2.1
1300,407475.67,3.1
1301,407476.67,4.1
1302,407477.67,5.1
1303,407478.67,2.1
1304,407479.67,3.1
1305,407480.67,4.1
1306,407481.67,5.1
1307,407482.67,2.1
1308,407483.67,3.1
1309,407484.67,4.1
1310,407485.67,5.1
1311,407486.67,2.1
1312,407487.67,3.1
1313,407488.67,4.1
1314,407489.67,5.1
1315,407490.67,2.1
1316,407491.67,3.1
1317,407492.67,4.1
1318,407493.67,5.1
1319,407494.67,2.1
1320,407495.67,3.1
1321,407496.67,4.1
1322,407497.67,5.1
1323,407498.67,2.1
1324,407499.67,3.1
1325,407500.67,4.1
1326,407501.67,5.1
1327,407502.67,2.1
1328,407503.67,3.1
1329,407504.67,4.1
1330,407505.67,5.1
1331,407506.67,2.1
1332,407507.67,3.1
1333,407508.67,4.1
1334,407509.67,5.1
1335,407510.67,2.1
1336,407511.67,3.1
1337,407512.67,4.1
1338,407513.67,5.1
1339,407514.67,2.1
1340,407515.67,3.1
1341,407516.67,4.1
1342,407517.67,5.1
1343,407518.67,2.1
1344,407519.67,3.1
1345,407520.67,4.1
1346,407521.67,5.1
1347,407522.67,2.1
1348,407523.67,3.1
1349,407524.67,4.1
1350,407525.67,5.1
1351,407526.67,2.1
1352,407527.67,3.1
1353,407528.67,4.1
1354,407529.67,5.1
1355,407530.67,2.1
1356,407531.67,3.1
1357,407532.67,4.1
1358,407533.67,5.1
1359,407534.67,2.1
1360,407535.67,3.1
1361,407536.67,4.1
1362,407537.67,5.1
1363,407538.67,2.1
1364,407539.67,3.1
1365,407540.67,4.1
1366,407541.67,5.1
1367,407542.67,2.1
1368,407543.67,3.1
1369,407544.67,4.1
1370,407545.67,5.1
1371,407546.67,2.1
1372,407547.67,3.1
1373,407548.67,4.1
1374,407549.67,5.1
1375,407550.67,2.1
1376,407551.67,3.1
1377,407552.67,4.1
1378,407553.67,5.1
1379,407554.67,2.1
1380,407555.67,3.1
1381,407556.67,4.1
1382,407557.67,5.1
1383,407558.67,2.1
1384,407559.67,3.1
1385,407560.67,4.1
1386,407561.67,5.1
1387,407562.67,2.1
1388,407563.67,3.1
1389,407564.67,4.1
1390,407565.67,5.1
1391,407566.67,2.1
1392,407567.67,3.1
1393,407568.67,4.1
1394,407569.67,5.1
1395,407570.67,2.1
1396,407571.67,3.1
1397,407572.67,4.1
1398,407573.67,5.1
1399,407574.67,2.1
1400,407575.67,3.1
1401,407576.67,4.1
1402,407577.67,5.1
1403,407578.67,2.1
1404,407579.67,3.1
1405,407580.67,4.1
1406,407581.67,5.1
1407,407582.67,2.1
1408,407583.67,3.1
1409,407584.67,4.1
1410,407585.67,5.1
1411,407586.67,2.1
1412,407587.67,3.1
1413,407588.67,4.1
1414,407589.67,5.1
1415,407590.67,2.1
1416,407591.67,3.1
1417,407592.67,4.1
1418,407593.67,5.1
1419,407594.67,2.1
1420,407595.67,3.1
1421,407596.67,4.1
1422,407597.67,5.1
1423,407598.67,2.1
1424,407599.67,3.1
1425,407600.67,4.1
1426,407601.67,5.1
1427,407602.67,2.1
1428,407603.67,3.1
1429,407604.67,4.1
1430,407605.67,5.1
1431,407606.67,2.1
1432,407607.67,3.1
1433,407608.67,4.1
1434,407609.67,5.1
1435,407610.67,2.1
1436,407611.67,3.1
1437,407612.67,4.1
1438,407613.67,5.1
1439,407614.67,2.1
1440,407615.67,3.1
1441,407616.67,4.1
1442,407617.67,5.1
1443,407618.67,2.1
1444,407619.67,3.1
1445,407620.67,4.1
1446,407621.67,5.1
1447,407622.67,2.1
1448,407623.67,3.1
1449,407624.67,4.1
1450,407625.67,5.1
1451,407626.67,2.1
1452,407627.67,3.1
1453,407628.67,4.1
1454,407629.67,5.1
1455,407630.67,2.1
1456,407631.67,3.1
1457,407632.67,4.1
1458,407633.67,5.1
1459,407634.67,2.1
1460,407635.67,3.1
1461,407636.67,4.1
1462,407637.67,5.1
1463,407638.67,2.1
1464,407639.67,3.1
1465,407640.67,4.1
1466,407641.67,5.1
1467,407642.67,2.1
1468,407643.67,3.1
1469,407644.67,4.1
1470,407645.67,5.1
1471,407646.67,2.1
1472,407647.67,3.1
1473,407648.67,4.1
1474,407649.67,5.1
1475,407650.67,2.1
1476,407651.67,3.1
1477,407652.67,4.1
1478,407653.67,5.1
1479,407654.67,2.1
1480,407655.67,3.1
1481,407656.67,4.1
1482,407657.67,5.1
1483,407658.67,2.1
1484,407659.67,3.1
1485,407660.67,4.1
1486,407661.67,5.1
1487,407662.67,2.1
1488,407663.67,3.1
1489,407664.67,4.1
1490,407665.67,5.1
1491,407666.67,2.1
1492,407667.67,3.1
1493,407668.67,4.1
1494,407669.67,5.1
1495,407670.67,2.1
1496,407671.67,3.1
1497,407672.67,4.1
1498,407673.67,5.1
1499,407674.67,2.1
1500,407675.67,3.1
1501,407676.67,4.1
1502,407677.67,5.1
1503,407678.67,2.1
1504,407679.67,3.1
1505,407680.67,4.1
1506,407681.67,5.1
1507,407682.67,2.1
1508,407683.67,3.1
1509,407684.67,4.1
1510,407685.67,5.1
1511,407686.67,2.1
1512,407687.67,3.1
1513,407688.67,4.1
1514,407689.67,5.1
1515,407690.67,2.1
1516,407691.67,3.1
1517,407692.67,4.1
1518,407693.67,5.1
1519,407694.67,2.1
1520,407695.67,3.1
1521,407696.67,4.1
1522,407697.67,5.1
1523,407698.67,2.1
1524,407699.67,3.1
1525,407700.67,4.1
1526,407701.67,5.1
1527,407702.67,2.1
1528,407703.67,3.1
1529,407704.67,4.1
1530,407705.67,5.1
1531,407706.67,2.1
1532,407707.67,3.1
1533,407708.67,4.1
1534,407709.67,5.1
1535,407710.67,2.1
1536,407711.67,3.1
1537,407712.67,4.1
1538,407713.67,5.1
1539,407714.67,2.1
1540,407715.67,3.1
1541,407716.67,4.1
1542,407717.67,5.1
1543,407718.67,2.1
1544,407719.67,3.1
1545,407720.67,4.1
1546,407721.67,5.1
1547,407722.67,2.1
1548,407723.67,3.1
1549,407724.67,4.1
1550,407725.67,5.1
1551,407726.67,2.1
1552,407727.67,3.1
1553,407728.67,4.1
1554,407729.67,5.1
1555,407730.67,2.1
1556,407731.67,3.1
1557,407732.67,4.1
1558,407733.67,5.1
1559,407734.67,2.1
1560,407735.67,3.1
1561,407736.67,4.1
1562,407737.67,5.1
1563,407738.67,2.1
1564,407739.67,3.1
1565,407740.67,4.1
1566,407741.67,5.1
1567,407742.67,2.1
1568,407743.67,3.1
1569,407744.67,4.1
1570,407745.67,5.1
1571,407746.67,2.1
1572,407747.67,3.1
1573,407748.67,4.1
1574,407749.67,5.1
1575,407750.67,2.1
1576,407751.67,3.1
1577,407752.67,4.1
1578,407753.67,5.1
1579,407754.67,2.1
1580,407755.67,3.1
1581,407756.67,4.1
1582,407757.67,5.1
1583,407758.67,2.1
1584,407759.67,3.1
1585,407760.67,4.1
1586,407761.67,5.1
1587,407762.67,2.1
1588,407763.67,3.1
1589,407764.67,4.1
1590,407765.67,5.1
1591,407766.67,2.1
1592,407767.67,3.1
1593,407768.67,4.1
1594,407769.67,5.1
1595,407770.67,2.1
1596,407771.67,3.1
1597,407772.67,4.1
1598,407773.67,5.1
1599,407774.67,2.1
1600,407775.67,3.1
1601,407776.67,4.1
1602,407777.67,5.1
1603,407778.67,2.1
1604,407779.67,3.1
1605,407780.67,4.1
1606,407781.67,5.1
1607,407782.67,2.1
1608,407783.67,3.1
1609,407784.67,4.1
1610,407785.67,5.1
1611,407786.67,2.1
1612,407787.67,3.1
1613,407788.67,4.1
1614,407789.67,5.1
1615,407790.67,2.1
1616,407791.67,3.1
1617,407792.67,4.1
1618,407793.67,5.1
1619,407794.67,2.1
1620,407795.67,3.1
1621,407796.67,4.1
1622,407797.67,5.1
1623,407798.67,2.1
1624,407799.67,3.1
1625,407800.67,4.1
1626,407801.67,5.1
1627,407802.67,2.1
1628,407803.67,3.1
1629,407804.67,4.1
1630,407805.67,5.1
1631,407806.67,2.1
1632,407807.67,3.1
1633,407808.67,4.1
1634,407809.67,5.1
1635,407810.67,2.1
1636,407811.67,3.1
1637,407812.67,4.1
1638,407813.67,5.1
1639,407814.67,2.1
1640,407815.67,3.1
1641,407816.67,4.1
1642,407817.67,5.1
1643,407818.67,2.1
1644,407819.67,3.1
1645,407820.67,4.1
1646,407821.67,5.1
1647,407822.67,2.1
1648,407823.67,3.1
1649,407824.67,4.1
1650,407825.67,5.1
1651,407826.67,2.1
1652,407827.67,3.1
1653,407828.67,4.1
1654,407829.67,5.1
1655,407830.67,2.1
1656,407831.67,3.1
1657,407832.67,4.1
1658,407833.67,5.1
1659,407834.67,2.1
1660,407835.67,3.1
1661,407836.67,4.1
1662,407837.67,5.1
1663,407838.67,2.1
1664,407839.67,3.1
1665,407840.67,4.1
1666,407841.67,5.1
1667,407842.67,2.1
1668,407843.67,3.1
1669,407844.67,4.1
1670,407845.67,5.1
1671,407846.67,2.1
1672,407847.67,3.1
1673,407848.67,4.1
1674,407849.67,5.1
1675,407850.67,2.1
1676,407851.67,3.1
1677,407852.67,4.1
1678,407853.67,5.1
1679,407854.67,2.1
1680,407855.67,3.1
1681,407856.67,4.1
1682,407857.67,5.1
1683,407858.67,2.1
1684,407859.67,3.1
1685,407860.67,4.1
1686,407861.67,5.1
1687,407862.67,2.1
1688,407863.67,3.1
1689,407864.67,4.1
1690,407865.67,5.1
1691,407866.67,2.1
1692,407867.67,3.1
1693,407868.67,4.1
1694,407869.67,5.1
1695,407870.67,2.1
1696,407871.67,3.1
1697,407872.67,4.1
1698,407873.67,5.1
1699,407874.67,2.1
1700,407875.67,3.1
1701,407876.67,4.1
1702,407877.67,5.1
1703,407878.67,2.1
1704,407879.67,3.1
1705,407880.67,4.1
1706,407881.67,5.1
1707,407882.67,2.1
1708,407883.67,3.1
1709,407884.67,4.1
1710,407885.67,5.1
1711,407886.67,2.1
1712,407887.67,3.1
1713,407888.67,4.1
1714,407889.67,5.1
1715,407890.67,2.1
1716,407891.67,3.1
1717,407892.67,4.1
1718,407893.67,5.1
1719,407894.67,2.1
1720,407895.67,3.1
1721,407896.67,4.1
1722,407897.67,5.1
1723,407898.67,2.1
1724,407899.67,3.1
1725,407900.67,4.1
1726,407901.67,5.1
1727,407902.67,2.1
1728,407903.67,3.1
1729,407904.67,4.1
1730,407905.67,5.1
1731,407906.67,2.1
1732,407907.67,3.1
1733,407908.67,4.1
1734,407909.67,5.1
1735,407910.67,2.1
1736,407911.67,3.1
1737,407912.67,4.1
1738,407913.67,5.1
1739,407914.67,2.1
1740,407915.67,3.1
1741,407916.67,4.1
1742,407917.67,5.1
1743,407918.67,2.1
1744,407919.67,3.1
1745,407920.67,4.1
1746,407921.67,5.1
1747,407922.67,2.1
1748,407923.67,3.1
1749,407924.67,4.1
1750,407925.67,5.1
1751,407926.67,2.1
1752,407927.67,3.1
1753,407928.67,4.1
1754,407929.67,5.1
1755,407930.67,2.1
1756,407931.67,3.1
1757,407932.67,4.1
1758,407933.67,5.1
1759,407934.67,2.1
1760,407935.67,3.1
1761,407936.67,4.1
1762,407937.67,5.1
1763,407938.67,2.1
1764,407939.67,3.1
1765,407940.67,4.1
1766,407941.67,5.1
1767,407942.67,2.1
1768,407943.67,3.1
1769,407944.67,4.1
1770,407945.67,5.1
1771,407946.67,2.1
1772,407947.67,3.1
1773,407948.67,4.1
1774,407949.67,5.1
1775,407950.67,2.1
1776,407951.67,3.1
1777,407952.67,4.1
1778,407953.67,5.1
1779,407954.67,2.1
1780,407955.67,3.1
1781,407956.67,4.1
1782,407957.67,5.1
1783,407958.67,2.1
1784,407959.67,3.1
1785,407960.67,4.1
1786,407961.67,5.1
1787,407962.67,2.1
1788,407963.67,3.1
1789,407964.67,4.1
1790,407965.67,5.1
1791,407966.67,2.1
1792,407967.67,3.1
1793,407968.67,4.1
1794,407969.67,5.1
1795,407970.67,2.1
1796,407971.67,3.1
1797,407972.67,4.1
1798,407973.67,5.1
1799,407974.67,2.1
1800,407975.67,3.1
1801,407976.67,4.1
1802,407977.67,5.1
1803,407978.67,2.1
1804,407979.67,3.1
1805,407980.67,4.1
1806,407981.67,5.1
1807,407982.67,2.1
1808,407983.67,3.1
1809,407984.67,4.1
1810,407985.67,5.1
1811,407986.67,2.1
1812,407987.67,3.1
1813,407988.67,4.1
1814,407989.67,5.1
1815,407990.67,2.1
1816,407991.67,3.1
1817,407992.67,4.1
1818,407993.67,5.1
1819,407994.67,2.1
1820,407995.67,3.1
1821,407996.67,4.1
1822,407997.67,5.1
1823,407998.67,2.1
1824,407999.67,3.1
1825,408000.67,4.1
1826,408001.67,5.1
1827,408002.67,2.1
1828,408003.67,3.1
1829,408004.67,4.1
1830,408005.67,5.1
1831,408006.67,2.1
1832,408007.67,3.1
1833,408008.67,4.1
1834,408009.67,5.1
1835,408010.67,2.1
1836,408011.67,3.1
1837,408012.67,4.1
1838,408013.67,5.1
1839,408014.67,2.1
1840,408015.67,3.1
1841,408016.67,4.1
1842,408017.67,5.1
1843,408018.67,2.1
1844,408019.67,3.1
1845,408020.67,4.1
1846,408021.67,5.1
1847,408022.67,2.1
1848,408023.67,3.1
1849,408024.67,4.1
1850,408025.67,5.1
1851,408026.67,2.1
1852,408027.67,3.1
1853,408028.67,4.1
1854,408029.67,5.1
1855,408030.67,2.1
1856,408031.67,3.1
1857,408032.67,4.1
1858,408033.67,5.1
1859,408034.67,2.1
1860,408035.67,3.1
1861,408036.67,4.1
1862,408037.67,5.1
1863,408038.67,2.1
1864,408039.67,3.1
1865,408040.67,4.1
1866,408041.67,5.1
1867,408042.67,2.1
1868,408043.67,3.1
1869,408044.67,4.1
1870,408045.67,5.1
1871,408046.67,2.1
1872,408047.67,3.1
1873,408048.67,4.1
1874,408049.67,5.1
1875,408050.67,2.1
1876,408051.67,3.1
1877,408052.67,4.1
1878,408053.67,5.1
1879,408054.67,2.1
1880,408055.67,3.1
1881,408056.67,4.1
1882,408057.67,5.1
1883,408058.67,2.1
1884,408059.67,3.1
1885,408060.67,4.1
1886,408061.67,5.1
1887,408062.67,2.1
1888,408063.67,3.1
1889,408064.67,4.1
1890,408065.67,5.1
1891,408066.67,2.1
1892,408067.67,3.1
1893,408068.67,4.1
1894,408069.67,5.1
1895,408070.67,2.1
1896,408071.67,3.1
1897,408072.67,4.1
1898,408073.67,5.1
1899,408074.67,2.1
1900,408075.67,3.1
1901,408076.67,4.1
1902,408077.67,5.1
1903,408078.67,2.1
1904,408079.67,3.1
1905,408080.67,4.1
1906,408081.67,5.1
1907,408082.67,2.1
1908,408083.67,3.1
1909,408084.67,4.1
1910,408085.67,5.1
1911,408086.67,2.1
1912,408087.67,3.1
1913,408088.67,4.1
1914,408089.67,5.1
1915,408090.67,2.1
1916,408091.67,3.1
1917,408092.67,4.1
1918,408093.67,5.1
1919,408094.67,2.1
1920,408095.67,3.1
1921,408096.67,4.1
1922,408097.67,5.1
1923,408098.67,2.1
1924,408099.67,3.1
1925,408100.67,4.1
1926,408101.67,5.1
1927,408102.67,2.1
1928,408103.67,3.1
1929,408104.67,4.1
1930,408105.67,5.1
1931,408106.67,2.1
1932,408107.67,3.1
1933,408108.67,4.1
1934,408109.67,5.1
1935,408110.67,2.1
1936,408111.67,3.1
